negative,"i've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama ."
neutral,RT @kvox: Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @fac ...
neutral,@HTC vs @Apple who winning
negative,"a lack of thesis makes maryam , in the end , play out with the intellectual and emotional impact of an after-school special ."
neutral,So apparently that's not the correct @apple
negative,"contains the humor , characterization , poignancy , and intelligence of a bad sitcom ."
negative,you might be shocked to discover that seinfeld's real life is boring .
negative,"however stale the material , lawrence's delivery remains perfect ; his great gift is that he can actually trick you into thinking some of this worn-out , pandering palaver is actually funny ."
negative,"'yes , that's right : it's forrest gump , angel of death . '"
negative,an awkwardly garish showcase that diverges from anything remotely probing or penetrating .
neutral,What's up #twitpeeps? How's every @apple user liking iOS 5?
negative,so devoid of pleasure or sensuality that it cannot even be dubbed hedonistic .
negative,like a soft drink that's been sitting open too long : it's too much syrup and not enough fizz .
neutral,"Ok, so it was a lion and not a leopard. Too much upgrading this weekend. @apple"
negative,the plot plummets into a comedy graveyard before janice comes racing to the rescue in the final reel .
negative,"every now and again , a movie comes along to remind us of how very bad a motion picture can truly be . frank mcklusky c . i . is that movie !"
negative,gets better after foster leaves that little room .
positive,illuminating if overly talky documentary .
neutral,#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple
positive,few films this year have been as resolute in their emotional nakedness .
negative,"a sour attempt at making a farrelly brothers-style , down-and-dirty laugher for the female set ."
negative,wait for it to hit cable .
negative,"klein , charming in comedies like american pie and dead-on in election , delivers one of the saddest action hero performances ever witnessed ."
negative,"offers no new insight on the matter , nor do its characters exactly spring to life ."
positive,"an amusing , breezily apolitical documentary about life on the campaign trail ."
positive,"an incendiary , deeply thought-provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in our increasingly frightening theocracy"
positive,"maybe it's just because this past year has seen the release of some of the worst film comedies in decades . . . but honestly , analyze that really isn't all that bad ."
negative,the script by vincent r . nebrida . . . tries to cram too many ingredients into one small pot .
negative,the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film .
positive,"the diversity of the artists represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time ."
positive,"a pleasant enough movie , held together by skilled ensemble actors ."
positive,presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .
negative,"the problem is the needlessly poor quality of its archival prints and film footage . the images lack contrast , are murky and are frequently too dark to be decipherable ."
negative,truly terrible .
negative,thoroughly awful .
negative,a humorless journey into a philosophical void .
neutral,RT @carlmilner: RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt ...
positive,family fare .
positive,"'compleja e intelectualmente retadora , el ladrón de orquídeas es uno de esos filmes que vale la pena ver precisamente por su originalidad . '"
positive,an unbelievably fun film just a leading man away from perfection .
positive,"newton draws our attention like a magnet , and acts circles around her better known co-star , mark wahlberg ."
positive,"working from elliott's memoir , rohmer fashions the sort of delicate , articulate character- and- relationship study he's favored for decades ."
negative,"if you think it's a riot to see rob schneider in a young woman's clothes , then you'll enjoy the hot chick ."
neutral,RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @Apple
neutral,Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?
positive,""" frailty "" has been written so well , that even a simple "" goddammit ! "" near the end takes on a whole other meaning ."
neutral,@bxlewi1 hey...do you know why @Apple hasn't added 4G support yet? Seems like an odd omission for such an advanced device.
positive,"behind the snow games and lovable siberian huskies ( plus one sheep dog ) , the picture hosts a parka-wrapped dose of heart ."
negative,as happily glib and vicious as its characters .
negative,"the inevitable double- and triple-crosses arise , but the only drama is in waiting to hear how john malkovich's reedy consigliere will pronounce his next line ."
positive,"a sad , superior human comedy played out on the back roads of life ."
positive,"like the film's almost anthropologically detailed realization of early-'80s suburbia , it's significant without being overstated ."
negative,"mild , meandering teen flick ."
negative,glazed with a tawdry b-movie scum .
positive,"a thoughtful , provocative , insistently humanizing film ."
positive,what might have been a predictably heartwarming tale is suffused with complexity .
negative,"typical animé , with cheapo animation ( like saturday morning tv in the '60s ) , a complex sword-and-sorcery plot and characters who all have big round eyes and japanese names ."
neutral,Waiting patiently for me at the @apple store. @Badog420 http://t.co/NaFaeXuh
positive,"a slick , skillful little horror film ."
positive,"children may not understand everything that happens -- i'm not sure even miyazaki himself does -- but they will almost certainly be fascinated , and undoubtedly delighted ."
positive,"sound the trumpets : for the first time since desperately seeking susan , madonna doesn't suck as an actress ."
positive,"starts off with a bang , but then fizzles like a wet stick of dynamite at the very end . it's still worth a look ."
positive,a byzantine melodrama that stimulates the higher brain functions as well as the libido .
positive,the invincible werner herzog is alive and well and living in la
neutral,"@hanrahan52 @apple Don't say things you can't take back, Joel."
negative,a close-to-solid espionage thriller with the misfortune of being released a few decades too late .
negative,"while it is interesting to witness the conflict from the palestinian side , longley's film lacks balance . . . and fails to put the struggle into meaningful historical context ."
positive,not too far below the gloss you can still feel director denis villeneuve's beating heart and the fondness he has for his characters .
negative,"none of this is very original , and it isn't particularly funny ."
positive,"it's an old story , but a lively script , sharp acting and partially animated interludes make just a kiss seem minty fresh ."
negative,"everybody loves a david and goliath story , and this one is told almost entirely from david's point of view ."
neutral,@Apple's #Siri is great but #Google #Android always had that functionality youtu.be/gGbYVvU0Z5s #justsaying
positive,"narc may not get an 'a' for originality , but it wears its b-movie heritage like a badge of honor ."
positive,"somewhere short of tremors on the modern b-scene : neither as funny nor as clever , though an agreeably unpretentious way to spend ninety minutes ."
negative,brady achieves the remarkable feat of squandering a topnotch foursome of actors . . . by shoving them into every clichéd white-trash situation imaginable .
negative,it's impossible to even categorize this as a smutty guilty pleasure .
neutral,how do you sync gmail contacts with your iphone? help please! @apple @gmail
negative,"the most memorable moment was when green threw medical equipment at a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle's walker and toss it at the screen in frustration ."
positive,a film of precious increments artfully camouflaged as everyday activities .
negative,"with the cheesiest monsters this side of a horror spoof , which they isn't , it is more likely to induce sleep than fright ."
positive,"[schweiger is] talented and terribly charismatic , qualities essential to both movie stars and social anarchists ."
positive,george clooney proves he's quite a talented director and sam rockwell shows us he's a world-class actor with confessions of a dangerous mind .
negative,"frankly , it's kind of insulting , both to men and women . and it's not that funny -- which is just generally insulting ."
negative,one thing is for sure : this movie does not tell you a whole lot about lily chou-chou .
negative,"swinging , the film makes it seem , is not a hobby that attracts the young and fit . or intelligent ."
negative,"it leers , offering next to little insight into its intriguing subject ."
positive,"it's not so much enjoyable to watch as it is enlightening to listen to new sides of a previous reality , and to visit with some of the people who were able to make an impact in the theater world ."
negative,"here's my advice , kev . start reading your scripts before signing that dotted line ."
negative,"the bland outweighs the nifty , and cletis tout never becomes the clever crime comedy it thinks it is ."
negative,"boy oh boy , it's a howler ."
negative,less-than-compelling documentary of a yiddish theater clan .
negative,the sheer dumbness of the plot ( other than its one good idea ) and the movie's inescapable air of sleaziness get you down .
neutral,What's up with @apple stock going up after #SteveJobs death? #Apple #AppleStock
neutral,Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL
positive,"between the drama of cube ? s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results ."
negative,"bigelow offers some flashy twists and turns that occasionally fortify this turgid fable . but for the most part , the weight of water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness ."
positive,"yeah , these flicks are just that damn good . isn't it great ?"
negative,"while van wilder may not be the worst national lampoon film , it's far from being this generation's animal house ."
positive,behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art .
negative,"i'm sure the filmmakers found this a remarkable and novel concept , but anybody who has ever seen an independent film can report that it is instead a cheap cliché ."
positive,"whether you're moved and love it , or bored or frustrated by the film , you'll still feel something ."
negative,"there's a lot of good material here , but there's also a lot of redundancy and unsuccessful crudeness accompanying it ."
negative,"to build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved ."
positive,"as a director , mr . ratliff wisely rejects the temptation to make fun of his subjects ."
negative,"it's not hateful . it's simply stupid , irrelevant and deeply , truly , bottomlessly cynical ."
negative,"the issues are presented in such a lousy way , complete with some of the year's ( unintentionally ) funniest moments , that it's impossible to care ."
positive,"the crime matters less than the characters , although the filmmakers supply enough complications , close calls and double-crosses to satisfy us ."
neutral,IHS: iPhone 4S shows key design and component changes. http://t.co/UxfA8Ukg  @apple #apple #iphome4S #ios5
neutral,Dear @apple: Integrated tweeting in ios5 RAWKS. Plz consider adding @ and # lookup like @twitter app. Thx! http://t.co/5uHsTEPz
positive,"the film is faithful to what one presumes are the book's twin premises -- that we become who we are on the backs of our parents , but we have no idea who they were at our age ; and that time is a fleeting and precious commodity no matter how old you are ."
positive,a classy item by a legend who may have nothing left to prove but still has the chops and drive to show how its done .
negative,"director tom dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut shanghai noon , but showtime's uninspired send-up of tv cop show cliches mostly leaves him shooting blanks ."
positive,"chalk it up to my adoration for both de niro and murphy , but i had a pretty good time with this movie - despite its myriad flaws ."
positive,an enchanting spectacular for potter fans anxious to ride the hogwarts express toward a new year of magic and mischief .
positive,"legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral ."
positive,the film runs on equal parts of innocence and wisdom -- wisdom that comes with experience . it has fun being grown up .
negative,it doesn't matter that the film is less than 90 minutes . it still feels like a prison stretch .
negative,"fear permeates the whole of stortelling , todd solondz' oftentimes funny , yet ultimately cowardly autocritique ."
positive,"one of those rare , exhilarating cinematic delights that gets even better in hindsight , as you mull over its every nuance in your mind ."
positive,"even with all those rough edges safely sanded down , the american insomnia is still pretty darned good ."
negative,what ultimately makes windtalkers a disappointment is the superficial way it deals with its story .
negative,"while kids will probably eat the whole thing up , most adults will be way ahead of the plot ."
neutral,"i wish my iPOD had a feature, when it's on the dock to scroll the artist, album, and song title in huge font across it... @Apple"
positive,ranks among willams' best screen work .
positive,thoroughly enjoyable .
negative,a cleverly crafted but ultimately hollow mockumentary .
positive,"it's a humble effort , but spiced with wry humor and genuine pathos , especially between morgan and redgrave ."
neutral,"Waiting at end of 20 person line after checking in on time for my ""genius bar"" appt. @apple store...I do not find this system ""genius"" #FAIL"
neutral,Great post on the upcoming Great Tech Wars of 2012! @amazon @apple @google @facebook http://t.co/OSeqhT7W via @cbillich
negative,puts on airs of a hal hartley wannabe film -- without the vital comic ingredient of the hilarious writer-director himself .
positive,"this is a film well worth seeing , talking and singing heads and all ."
negative,writer-director stephen gaghan has made the near-fatal mistake of being what the english call 'too clever by half . '
negative,a suffocating rape-payback horror show that hinges on the subgenre's most enabling victim . . . and an ebullient affection for industrial-model meat freezers .
negative,clever but not especially compelling .
negative,an exhausting family drama about a porcelain empire and just as hard a flick as its subject matter .
negative,the script becomes lifeless and falls apart like a cheap lawn chair .
negative,"despite suffering a sense-of-humour failure , the man who wrote rocky does not deserve to go down with a ship as leaky as this ."
negative,it's pretentious in a way that verges on the amateurish .
neutral,@Apple: Surely iOS5 with it's integrated @Twitter would greatly benefit from moving the # to at least the '123' keyboard page? #simplethings
positive,"the story loses its bite in a last-minute happy ending that's even less plausible than the rest of the picture . much of the way , though , this is a refreshingly novel ride ."
negative,"a showcase for both the scenic splendor of the mountains and for legendary actor michel serrault , the film is less successful on other levels ."
positive,maguire is a surprisingly effective peter/spider-man .
positive,farrell . . . thankfully manages to outshine the role and successfully plays the foil to willis's world-weary colonel .
positive,"emerges as something rare , an issue movie that's so honest and keenly observed that it doesn't feel like one ."
neutral,Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple
negative,"with mcconaughey in an entirely irony-free zone and bale reduced mainly to batting his sensitive eyelids , there's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd ."
negative,"in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it's something else altogether -- clownish and offensive and nothing at all like real life ."
negative,this is a movie so insecure about its capacity to excite that it churns up not one but two flagrantly fake thunderstorms to underscore the action .
positive,this is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first .
positive,recalls quiet freak-outs like l'avventura and repulsion .
positive,"as weber and weissman demonstrate with such insight and celebratory verve , the cockettes weren't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel , connect and create ."
negative,"the boys' sparring , like the succession of blows dumped on guei , wears down the story's more cerebral , and likable , plot elements ."
negative,"the video work is so grainy and rough , so dependent on being 'naturalistic' rather than carefully lit and set up , that it's exhausting to watch ."
positive,"the appearance of treebeard and gollum's expanded role will either have you loving what you're seeing , or rolling your eyes . i loved it ! gollum's 'performance' is incredible !"
neutral,Video: SIRI also gets angry. http://t.co/Ku288WX6  @chrisvoss @apple #apple #siri #iphone4S #Ai
negative,"possession is in the end an honorable , interesting failure . it falls far short of poetry , but it's not bad prose ."
neutral,@Apple's Steve Jobs Gets His Day | PCWorld http://t.co/6gT6w2Od
negative,"do you say "" hi "" to your lover when you wake up in the morning ?"
neutral,Does the iPhone4S no longer have that stupid 'network lost' pop up - possibly the most annoying thing ever that you cannot turn off @apple ?
negative,only those most addicted to film violence in all its forms will find anything here to appreciate .
negative,"at 90 minutes this movie is short , but it feels much longer ."
negative,one of those films that started with a great premise and then just fell apart .
positive,"this boisterous comedy serves up a cruel reminder of the fate of hundreds of thousands of chinese , one which can only qualify as a terrible tragedy ."
positive,"as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms . vardalos' memories and insights ."
positive,"the unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right ."
negative,"the result , however well-intentioned , is ironically just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today's hollywood ."
positive,what makes the movie a comedy is the way it avoids the more serious emotions involved .
positive,it won't bust your gut -- and it's not intended to -- it's merely a blandly cinematic surgical examination of what makes a joke a joke .
positive,must be seen to be believed .
negative,"if you go into the theater expecting a scary , action-packed chiller , you might soon be looking for a sign . an exit sign , that is ."
negative,"as if drop dead gorgeous wasn't enough , this equally derisive clunker is fixated on the spectacle of small-town competition ."
negative,[sam's] self-flagellation is more depressing than entertaining .
negative,"to better understand why this didn't connect with me would require another viewing , and i won't be sitting through this one again . . . that in itself is commentary enough ."
positive,"despite the long running time , the pace never feels slack -- there's no scene that screams "" bathroom break ! """
neutral,Another shrewd business model move by @Amazon http://t.co/OQJRRYFq Rooting for the dark horse in the @facebook @google @apple war? #tech
negative,"nohe has made a decent 'intro' documentary , but he feels like a spectator and not a participant ."
positive,a disturbing and frighteningly evocative assembly of imagery and hypnotic music composed by philip glass .
negative,the whole affair is as predictable as can be .
positive,this is one of polanski's best films .
positive,offers that rare combination of entertainment and education .
positive,the tenderness of the piece is still intact .
neutral,RT @TalkYo_ISH: Dear @Apple Can We Get Some Afro-American Emoticons? -Management
neutral,iPhone 4S 8MP camera : ItÂ´s a SONY. http://t.co/njTHOi2x @sony @apple #apple #iphone4S #cameras
positive,"a real movie , about real people , that gives us a rare glimpse into a culture most of us don't know ."
neutral,Video: SIRI also gets angry. http://t.co/ksX2XZoR  @chrisvoss @apple #apple #siri #iphone4S #Ai
positive,"one of the greatest family-oriented , fantasy-adventure movies ever ."
negative,the actors must indeed be good to recite some of this laughable dialogue with a straight face .
negative,it all looks and plays like a $40 million version of a game you're more likely to enjoy on a computer .
positive,"this is what imax was made for : strap on a pair of 3-d goggles , shut out the real world , and take a vicarious voyage to the last frontier -- space ."
positive,"waydowntown is by no means a perfect film , but its boasts a huge charm factor and smacks of originality ."
negative,it's sort of a 21st century morality play with a latino hip hop beat . but the second half of the movie really goes downhill .
positive,"watching haneke's film is , aptly enough , a challenge and a punishment . but watching huppert , a great actress tearing into a landmark role , is riveting ."
negative,it's just a little too self-satisfied .
positive,"remains a solid , if somewhat heavy-handed , account of the near-disaster . . . done up by howard with a steady , if not very imaginative , hand ."
negative,"as saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses ."
positive,an impressive if flawed effort that indicates real talent .
negative,"77 minutes of pokemon may not last 4ever , it just seems like it does . my only wish is that celebi could take me back to a time before i saw this movie and i could just skip it ."
negative,"cuba gooding jr . valiantly mugs his way through snow dogs , but even his boisterous energy fails to spark this leaden comedy ."
negative,"so mind-numbingly awful that you hope britney won't do it one more time , as far as movies are concerned ."
positive,"lends itself to the narcotizing bland ( sinister , though not nearly so sinister as the biennial disney girl movie ) machinations of the biennial disney boy movie ."
negative,"the movie attempts to mine laughs from a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago , and its cutesy reliance on movie-specific cliches isn't exactly endearing ."
neutral,@Apple sells 4 million on the first weekend. @Samsung sold over 30 million Galaxy S II phones globally.
negative,"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis ."
negative,"i like it . no , i hate it . no , i love it . . . hell , i dunno ."
positive,"the gorgeously elaborate continuation of "" the lord of the rings "" trilogy is so huge that a column of words cannot adequately describe co-writer/director peter jackson's expanded vision of j . r . r . tolkien's middle-earth ."
negative,"unsurprisingly , the way this all works out makes the women look more like stereotypical caretakers and moral teachers , instead of serious athletes ."
negative,"what started out as a taut contest of wills between bacon and theron , deteriorates into a protracted and borderline silly chase sequence ."
negative,the new film of anton chekhov's the cherry orchard puts the 'ick' in 'classic . '
negative,"i can't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents . . ."
positive,is office work really as alienating as 'bartleby' so effectively makes it ?
positive,"day is not a great bond movie , but it is a good bond movie , which still makes it much better than your typical bond knock-offs ."
negative,"'you'll laugh for not quite and hour and a half , but come out feeling strangely unsatisfied . you'll feel like you ate a reeses without the peanut butter . . . '"
neutral,#opinion @Samsung need to be careful in @Apple patents issues - it looks a lot like you 'learned' a lot by making their chips!
positive,a wonderful character-based comedy .
negative,reeks of rot and hack work from start to finish .
negative,"none of this so-called satire has any sting to it , as if woody is afraid of biting the hand that has finally , to some extent , warmed up to him ."
positive,"as bundy , michael reilly burke ( octopus 2 : river of fear ) has just the right amount of charisma and menace ."
positive,take care of my cat offers a refreshingly different slice of asian cinema .
positive,"the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime ."
negative,"circuit queens won't learn a thing , they'll be too busy cursing the film's strategically placed white sheets ."
positive,. . . always remains movingly genuine .
positive,as a randy film about sexy people in gorgeous places being pushed and pulled ( literally and figuratively ) by desire . . . [sex and lucía] makes for an arousing good time .
positive,one of the greatest romantic comedies of the past decade .
negative,"that the chuck norris "" grenade gag "" occurs about 7 times during windtalkers is a good indication of how serious-minded the film is ."
neutral,Cool @apple / Steve Jobs infographic http://t.co/Prb5yx4X @MickH87 - timeline history
negative,the director has injected self-consciousness into the proceedings at every turn . the results are far more alienating than involving .
negative,it gets bogged down by hit-and-miss topical humour before getting to the truly good stuff .
positive,"audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film's tart , sugar-free wit ."
positive,"it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya ."
positive,you should pay nine bucks for this : because you can hear about suffering afghan refugees on the news and still be unaffected . dramas like this make it human .
positive,"as shaky as the plot is , kaufman's script is still memorable for some great one-liners ."
negative,the next big thing's not-so-big ( and not-so-hot ) directorial debut .
positive,"chicago is sophisticated , brash , sardonic , completely joyful in its execution ."
negative,this 10th film in the series looks and feels tired .
neutral,"OH: Sales guy @BestBuy: ""I'm not selling or using any @apple products during my mourning period over Job's passing."" hmmm.."
positive,"i admired it , particularly that unexpected downer of an ending ."
negative,"simply put , there should have been a more compelling excuse to pair susan sarandon and goldie hawn ."
positive,"one of the best , most understated performances of [jack nicholson's] career ."
neutral,@Apple received 1m pre-orders in a single day for its new iPhone 4S #consumer_demand #steve_jobs
neutral,Twitter buzz for Best Buy: http://t.co/9SesENTu - RT @acappellamedia OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple p...
negative,"expanded to 65 minutes for theatrical release , it still feels somewhat unfinished ."
positive,"this cuddly sequel to the 1999 hit is a little more visually polished , a little funnier , and a little more madcap ."
positive,"it's the best film of the year so far , the benchmark against which all other best picture contenders should be measured ."
negative,"let's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate ."
negative,"the direction occasionally rises to the level of marginal competence , but for most of the film it is hard to tell who is chasing who or why ."
neutral,Easiest way to use Evernote with iPhone 4S Siri. Just tell Siri to Email Evernote and say your note. @evernote @apple #evernote #siri
positive,"light , cute and forgettable ."
neutral,@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :)
negative,. . . the kind of movie you see because the theater has air conditioning .
negative,"a passable romantic comedy , in need of another couple of passes through the word processor ."
negative,the problem with antwone fisher is that it has a screenplay written by antwone fisher based on the book by antwone fisher .
neutral,Why can't I check just Notes (without mail) on Lion for #iCloud like I do on the iOS devices @apple ?
positive,"[taymor] utilizes the idea of making kahlo's art a living , breathing part of the movie , often catapulting the artist into her own work . this isn't a new idea . it's been done before but never so vividly or with so much passion ."
positive,. . . a polished and relatively sincere piece of escapism .
negative,[p]artnering murphy with robert de niro for the tv-cops comedy showtime would seem to be surefire casting . the catch is that they're stuck with a script that prevents them from firing on all cylinders .
neutral,Siri wasn't able to help me find the g-spot....bush league @apple
positive,"if this movie were a book , it would be a page-turner , you can't wait to see what happens next ."
negative,a big fat pain .
positive,"if you sometimes like to go to the movies to have fun , wasabi is a good place to start ."
negative,"woo has as much right to make a huge action sequence as any director , but how long will filmmakers copy the "" saving private ryan "" battle scenes before realizing steven spielberg got it right the first time ?"
negative,"it's tommy's job to clean the peep booths surrounding her , and after viewing this one , you'll feel like mopping up , too ."
positive,"a few artsy flourishes aside , narc is as gritty as a movie gets these days ."
negative,the film can depress you about life itself .
negative,this dreadfully earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .
positive,what really surprises about wisegirls is its low-key quality and genuine tenderness .
negative,"no dia em que aceitou dirigir esta continuação , harold ramis deve ter saído da cama com o pé esquerdo . e aqueles que decidiram assistir a este filme também ."
positive,effective but too-tepid biopic
neutral,"If I was @Apple, I'd publicly denounce and file suit against @Nuance. Then buy 'em on the cheap. #Siri"
positive,"as the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing ."
positive,"a smart , sweet and playful romantic comedy ."
negative,"as an entertainment destination for the general public , kung pow sets a new benchmark for lameness ."
negative,"star trek was kind of terrific once , but now it is a copy of a copy of a copy ."
positive,it's a terrific american sports movie and dennis quaid is its athletic heart .
neutral,A court in Sydney banned the sale of @Samsung 's Galaxy Tab in Australia over intellectual property infringement claims by @Apple  #IP_wars
positive,"a somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race ."
negative,"there's an excellent 90-minute film here ; unfortunately , it runs for 170 ."
positive,"director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film than his earlier english-language movie , the overpraised elizabeth ."
positive,"it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment ."
negative,just a collection of this and that -- whatever fills time -- with no unified whole .
positive,nicely serves as an examination of a society in transition .
negative,"a baffling subplot involving smuggling drugs inside danish cows falls flat , and if you're going to alter the bard's ending , you'd better have a good alternative ."
negative,the cumulative effect of the movie is repulsive and depressing .
negative,why spend $9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby ?
neutral,@Apple sells record 4M #iPhone4S phones in first 3 days!
neutral,@apple @iphone sold more because its in more retail duhhhh. Also woz is correct people dont want tech answer just simple child like ones ok!
positive,"rarely do films come along that are as intelligent , exuberant , and moving as monsoon wedding ."
neutral,Right. Migrate from older mbp to imac using ethernet not firewire. Thanks Drew for saving me some $. @apple http://t.co/IAHHaGXy
negative,"if welles was unhappy at the prospect of the human race splitting in two , he probably wouldn't be too crazy with his great-grandson's movie splitting up in pretty much the same way ."
negative,the good girl is a film in which the talent is undeniable but the results are underwhelming .
positive,"a deceivingly simple film , one that grows in power in retrospect ."
negative,it's like an all-star salute to disney's cheesy commercialism .
positive,"jirí hubac's script is a gem . his characters are engaging , intimate and the dialogue is realistic and greatly moving . the scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . ."
negative,the script falls back on too many tried-and-true shenanigans that hardly distinguish it from the next teen comedy .
neutral,"Comparing the @apple & @BlackBerry apps/interfaces, can anyone imagine how @BlackBerry could have done worse? #sadreally"
positive,"enormously likable , partly because it is aware of its own grasp of the absurd ."
neutral,He asked Siri where's the hoes at & she told him where the nearest escorts were I love @apple
negative,this is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life .
negative,a mimetic approximation of better films like contempt and 8 1/2 .
negative,"in the name of an allegedly inspiring and easily marketable flick , the emperor's club turns a blind eye to the very history it pretends to teach ."
negative,"given too much time to consider the looseness of the piece , the picture begins to resemble the shapeless , grasping actors' workshop that it is ."
positive,"[a] rare , beautiful film ."
positive,"the rock is destined to be the 21st century's new "" conan "" and that he's going to make a splash even greater than arnold schwarzenegger , jean-claud van damme or steven segal ."
negative,"if the predictability of bland comfort food appeals to you , then the film is a pleasant enough dish ."
negative,we've liked klein's other work but rollerball left us cold .
positive,"the talents of the actors helps "" moonlight mile "" rise above its heart-on-its-sleeve writing ."
positive,while mcfarlane's animation lifts the film firmly above the level of other coming-of-age films . . . it's also so jarring that it's hard to get back into the boys' story .
negative,the film favors the scientific over the spectacular ( visually speaking ) .
negative,"a 94-minute travesty of unparalleled proportions , writer-director parker seems to go out of his way to turn the legendary wit's classic mistaken identity farce into brutally labored and unfunny hokum ."
negative,i found myself growing more and more frustrated and detached as vincent became more and more abhorrent .
negative,"surprisingly , considering that baird is a former film editor , the movie is rather choppy ."
positive,"it would be interesting to hear from the other side , but in talk to her , the women are down for the count ."
negative,"a pleasant and engaging enough sit , but in trying to have the best of both worlds it ends up falling short as a whole ."
positive,"grenier is terrific , bringing an unforced , rapid-fire delivery to toback's heidegger- and nietzsche-referencing dialogue ."
positive,"while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim ."
neutral,YESSS @apple fix it also slow internet RT @SprintFeed: iPhone 4S owners are you having trouble with Siri connecting to internet?
positive,gloriously goofy ( and gory ) midnight movie stuff .
positive,i whole-heartedly recommend that everyone see this movie-- for its historical significance alone .
positive,"occasionally melodramatic , it's also extremely effective ."
positive,"just what makes us happy , anyway ?"
negative,"a few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed , but skeptics aren't likely to enter the theater ."
neutral,"Now who can guarantee that @apple hd nothing 2 do with @Blackberry RIM server failure?!Days after, over 4million iPhone 4S sold in 3days!?!"
negative,"as pure over-the-top trash , any john waters movie has it beat by a country mile ."
positive,the actors are fantastic . they are what makes it worth the trip to the theatre .
negative,ultimately feels like just one more in the long line of films this year about the business of making movies .
negative,"kids who are into this thornberry stuff will probably be in wedgie heaven . anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning ."
positive,"hu and liu offer natural , matter-of-fact performances that glint with sorrow , longing and love ."
positive,bennett's dramatization of her personal descent into post-breakup perdition has a morbid appeal that's tough to shake .
neutral,#fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B
positive,"it's often infuriatingly glib and posturing , and yet it has been made with great evident care and manages to deliver up the man in a way to arouse further curiosity in even the most unknowing viewer ."
positive,"together , tok and o orchestrate a buoyant , darkly funny dance of death . in the process , they demonstrate that there's still a lot of life in hong kong cinema ."
